opcode,time
16,9.059906005859375e-06
20,5.9604644775390625e-06
16,8.821487426757812e-06
20,2.86102294921875e-06
20,9.5367431640625e-07
3,5.9604644775390625e-06
20,1.9073486328125e-06
3,6.9141387939453125e-06
7,3.0994415283203125e-06
7,3.0994415283203125e-06
14,3.361701965332031e-05
2,2.1457672119140625e-06
10,8.106231689453125e-06
8,9.059906005859375e-06
3,6.9141387939453125e-06
15,2.6941299438476562e-05
7,1.1920928955078125e-06
65522,0.0005190372467041016
256,6.318092346191406e-05
24,0.04620218276977539
1,1.9073486328125e-06
16,4.291534423828125e-06
20,2.1457672119140625e-06
16,2.1457672119140625e-06
20,9.5367431640625e-07
20,9.5367431640625e-07
3,7.152557373046875e-06
20,9.5367431640625e-07
3,1.0013580322265625e-05
7,1.9073486328125e-06
7,1.9073486328125e-06
14,3.3855438232421875e-05
2,3.0994415283203125e-06
10,1.0013580322265625e-05
8,4.0531158447265625e-06
3,3.814697265625e-06
15,2.8848648071289062e-05
7,2.86102294921875e-06
65522,0.0004892349243164062
256,0.00011515617370605469
24,0.057717084884643555
1,3.814697265625e-06
16,3.0994415283203125e-06
20,4.76837158203125e-06
16,5.9604644775390625e-06
20,6.9141387939453125e-06
20,2.86102294921875e-06
3,1.0013580322265625e-05
20,2.86102294921875e-06
3,8.106231689453125e-06
7,2.86102294921875e-06
7,2.86102294921875e-06
14,3.4809112548828125e-05
2,9.5367431640625e-07
10,1.0013580322265625e-05
8,2.8133392333984375e-05
3,5.0067901611328125e-06
15,0.0005881786346435547
7,3.0994415283203125e-06
65522,0.00047016143798828125
256,6.413459777832031e-05
24,0.05868887901306152
1,1.6689300537109375e-06
16,9.5367431640625e-07
20,3.0994415283203125e-06
16,2.1457672119140625e-06
20,9.5367431640625e-07
20,6.198883056640625e-06
3,9.059906005859375e-06
20,2.86102294921875e-06
3,5.9604644775390625e-06
7,4.291534423828125e-06
7,3.814697265625e-06
14,3.695487976074219e-05
2,1.1920928955078125e-06
10,5.9604644775390625e-06
8,3.0994415283203125e-06
3,2.6226043701171875e-06
15,2.7179718017578125e-05
7,9.5367431640625e-07
65522,0.0004248619079589844
256,7.200241088867188e-05
24,0.056838035583496094
1,1.9073486328125e-06
16,1.9073486328125e-06
20,1.1920928955078125e-06
16,3.0994415283203125e-06
20,2.1457672119140625e-06
20,1.9073486328125e-06
3,7.867813110351562e-06
20,2.1457672119140625e-06
3,7.152557373046875e-06
7,2.86102294921875e-06
7,3.0994415283203125e-06
14,2.4080276489257812e-05
2,2.1457672119140625e-06
10,8.106231689453125e-06
8,5.245208740234375e-06
3,3.0994415283203125e-06
15,1.8835067749023438e-05
7,9.5367431640625e-07
65522,0.0005440711975097656
256,4.506111145019531e-05
24,0.05214285850524902
1,1.9073486328125e-06
16,3.0994415283203125e-06
20,3.0994415283203125e-06
16,3.0994415283203125e-06
20,1.9073486328125e-06
20,2.86102294921875e-06
3,9.059906005859375e-06
20,2.86102294921875e-06
3,9.059906005859375e-06
7,1.9073486328125e-06
7,3.0994415283203125e-06
14,1.71661376953125e-05
2,5.0067901611328125e-06
10,1.0967254638671875e-05
8,5.0067901611328125e-06
3,3.0994415283203125e-06
15,2.193450927734375e-05
7,9.5367431640625e-07
65522,0.0009109973907470703
256,8.511543273925781e-05
24,0.05817127227783203
1,1.9073486328125e-06
16,1.6689300537109375e-06
20,9.5367431640625e-07
16,7.152557373046875e-07
20,5.245208740234375e-06
20,9.5367431640625e-07
3,5.9604644775390625e-06
20,1.9073486328125e-06
3,5.0067901611328125e-06
7,9.5367431640625e-07
7,9.5367431640625e-07
14,1.71661376953125e-05
2,2.1457672119140625e-06
10,8.821487426757812e-06
8,4.291534423828125e-06
3,3.0994415283203125e-06
15,2.193450927734375e-05
7,1.1920928955078125e-06
65522,0.0004811286926269531
256,6.723403930664062e-05
24,0.048274993896484375
1,1.2874603271484375e-05
16,1.9073486328125e-06
20,9.5367431640625e-07
16,9.5367431640625e-07
20,1.1920928955078125e-06
20,9.5367431640625e-07
3,6.9141387939453125e-06
20,2.1457672119140625e-06
3,4.0531158447265625e-06
7,1.9073486328125e-06
7,2.1457672119140625e-06
14,1.8835067749023438e-05
2,2.86102294921875e-06
10,1.4066696166992188e-05
8,7.867813110351562e-06
3,4.0531158447265625e-06
15,3.2901763916015625e-05
7,9.5367431640625e-07
65522,0.0006661415100097656
256,7.987022399902344e-05
24,0.06603121757507324
1,1.9073486328125e-06
16,9.5367431640625e-07
20,1.9073486328125e-06
16,2.1457672119140625e-06
20,2.6226043701171875e-06
20,2.1457672119140625e-06
3,9.059906005859375e-06
20,4.76837158203125e-06
3,6.9141387939453125e-06
7,1.9073486328125e-06
7,2.1457672119140625e-06
14,2.5987625122070312e-05
2,9.5367431640625e-07
10,6.9141387939453125e-06
8,5.0067901611328125e-06
3,6.9141387939453125e-06
15,3.0994415283203125e-05
7,6.9141387939453125e-06
65522,0.0008361339569091797
256,0.00010800361633300781
24,0.04616284370422363
1,2.1457672119140625e-06
16,3.0994415283203125e-06
20,2.1457672119140625e-06
16,9.5367431640625e-07
20,8.106231689453125e-06
20,2.86102294921875e-06
3,8.821487426757812e-06
20,3.0994415283203125e-06
3,5.7220458984375e-06
7,4.0531158447265625e-06
7,2.86102294921875e-06
14,2.7179718017578125e-05
2,1.1920928955078125e-06
10,1.0967254638671875e-05
8,6.9141387939453125e-06
3,4.76837158203125e-06
15,2.8848648071289062e-05
7,2.1457672119140625e-06
65522,0.0010538101196289062
256,7.009506225585938e-05
24,0.047760963439941406
1,1.9073486328125e-06
16,5.245208740234375e-06
20,3.0994415283203125e-06
16,3.0994415283203125e-06
20,3.0994415283203125e-06
20,3.814697265625e-06
3,7.867813110351562e-06
20,1.6689300537109375e-06
3,6.9141387939453125e-06
7,1.9073486328125e-06
7,1.1920928955078125e-06
14,2.3126602172851562e-05
2,9.5367431640625e-07
10,4.0531158447265625e-06
8,5.9604644775390625e-06
3,5.0067901611328125e-06
15,2.8848648071289062e-05
7,2.86102294921875e-06
65522,0.0006098747253417969
256,7.724761962890625e-05
24,0.060391902923583984
1,3.0994415283203125e-06
16,4.0531158447265625e-06
20,3.0994415283203125e-06
16,2.1457672119140625e-06
20,2.1457672119140625e-06
20,1.9073486328125e-06
3,1.0013580322265625e-05
20,2.86102294921875e-06
3,6.9141387939453125e-06
7,2.1457672119140625e-06
7,1.6689300537109375e-06
14,3.886222839355469e-05
2,9.5367431640625e-07
10,9.059906005859375e-06
8,9.059906005859375e-06
3,4.0531158447265625e-06
15,3.719329833984375e-05
7,1.1920928955078125e-06
65522,0.0004911422729492188
256,7.510185241699219e-05
24,0.05508995056152344
1,0.0
16,5.0067901611328125e-06
20,1.9073486328125e-06
16,1.9073486328125e-06
20,3.0994415283203125e-06
20,2.1457672119140625e-06
3,8.106231689453125e-06
20,2.1457672119140625e-06
3,5.245208740234375e-06
7,3.0994415283203125e-06
7,1.9073486328125e-06
14,1.8835067749023438e-05
2,0.0
10,8.106231689453125e-06
8,3.0994415283203125e-06
3,4.76837158203125e-06
15,2.4080276489257812e-05
7,9.5367431640625e-07
65522,0.0005068778991699219
256,4.696846008300781e-05
24,0.060307979583740234
1,2.86102294921875e-06
16,1.9073486328125e-06
20,2.1457672119140625e-06
16,1.9073486328125e-06
20,1.9073486328125e-06
20,3.0994415283203125e-06
3,1.3113021850585938e-05
20,7.152557373046875e-06
3,9.298324584960938e-05
7,8.106231689453125e-06
7,5.9604644775390625e-06
14,6.604194641113281e-05
2,4.291534423828125e-06
10,9.298324584960938e-06
8,5.9604644775390625e-06
3,5.9604644775390625e-06
15,2.8848648071289062e-05
7,2.1457672119140625e-06
65522,0.0017437934875488281
256,6.890296936035156e-05
24,0.058148860931396484
1,5.0067901611328125e-06
16,3.814697265625e-06
20,2.1457672119140625e-06
16,2.1457672119140625e-06
20,1.6689300537109375e-06
20,1.9073486328125e-06
3,6.9141387939453125e-06
20,2.1457672119140625e-06
3,6.198883056640625e-06
7,3.814697265625e-06
7,1.9073486328125e-06
14,6.604194641113281e-05
2,2.86102294921875e-06
10,1.2159347534179688e-05
8,2.002716064453125e-05
3,6.9141387939453125e-06
15,2.6941299438476562e-05
7,2.6226043701171875e-06
65522,0.000640869140625
256,7.104873657226562e-05
24,0.05471205711364746
1,2.1457672119140625e-06
16,2.1457672119140625e-06
20,1.1920928955078125e-06
16,1.1920928955078125e-06
20,7.152557373046875e-07
20,4.0531158447265625e-06
3,9.059906005859375e-06
20,2.1457672119140625e-06
3,1.1205673217773438e-05
7,2.1457672119140625e-06
7,1.9073486328125e-06
14,2.7894973754882812e-05
2,9.5367431640625e-07
10,8.821487426757812e-06
8,5.0067901611328125e-06
3,5.9604644775390625e-06
15,2.8848648071289062e-05
7,2.1457672119140625e-06
65522,0.0006251335144042969
256,7.510185241699219e-05
24,0.05294680595397949
1,1.9073486328125e-06
16,5.0067901611328125e-06
20,2.1457672119140625e-06
16,9.5367431640625e-07
20,2.1457672119140625e-06
20,9.5367431640625e-07
3,6.9141387939453125e-06
20,5.9604644775390625e-06
3,6.9141387939453125e-06
7,1.9073486328125e-06
7,5.7220458984375e-06
14,0.00036072731018066406
2,9.5367431640625e-07
10,8.106231689453125e-06
8,6.198883056640625e-06
3,7.867813110351562e-06
15,4.00543212890625e-05
7,3.0994415283203125e-06
65522,0.0006048679351806641
256,8.0108642578125e-05
24,0.04944896697998047
1,1.9073486328125e-06
16,1.6689300537109375e-06
20,9.5367431640625e-07
16,1.1920928955078125e-06
20,9.5367431640625e-07
20,1.9073486328125e-06
3,6.198883056640625e-06
20,1.6689300537109375e-06
3,5.245208740234375e-06
7,2.6226043701171875e-06
7,1.1920928955078125e-06
14,2.5033950805664062e-05
2,3.0994415283203125e-06
10,1.0013580322265625e-05
8,5.0067901611328125e-06
3,3.814697265625e-06
15,2.5987625122070312e-05
7,9.5367431640625e-07
65522,0.0007109642028808594
256,6.29425048828125e-05
24,0.06090426445007324
1,3.0994415283203125e-06
16,4.76837158203125e-06
20,2.86102294921875e-06
16,2.1457672119140625e-06
20,2.86102294921875e-06
20,3.0994415283203125e-06
3,7.867813110351562e-06
20,3.0994415283203125e-06
3,5.9604644775390625e-06
7,1.6689300537109375e-06
7,2.1457672119140625e-06
14,3.695487976074219e-05
2,1.9073486328125e-06
10,4.291534423828125e-06
8,9.059906005859375e-06
3,4.0531158447265625e-06
15,2.8133392333984375e-05
7,1.1920928955078125e-06
65522,0.000431060791015625
256,7.319450378417969e-05
24,0.05422687530517578
1,2.1457672119140625e-06
16,2.1457672119140625e-06
20,9.5367431640625e-07
16,9.5367431640625e-07
20,9.5367431640625e-07
20,5.0067901611328125e-06
3,5.9604644775390625e-06
20,9.5367431640625e-07
3,3.814697265625e-06
7,1.9073486328125e-06
7,1.9073486328125e-06
14,3.1948089599609375e-05
2,2.1457672119140625e-06
10,8.106231689453125e-06
8,4.0531158447265625e-06
3,2.86102294921875e-06
15,1.9073486328125e-05
7,2.1457672119140625e-06
65522,0.0003800392150878906
256,7.224082946777344e-05
24,0.03267407417297363
1,1.1920928955078125e-06
16,1.1920928955078125e-06
20,0.0
16,9.5367431640625e-07
20,9.5367431640625e-07
20,0.0
3,3.0994415283203125e-06
20,9.5367431640625e-07
3,1.9073486328125e-06
7,2.1457672119140625e-06
7,1.1920928955078125e-06
14,9.775161743164062e-06
2,7.152557373046875e-07
10,2.1457672119140625e-06
8,2.1457672119140625e-06
3,1.1920928955078125e-06
15,6.9141387939453125e-06
7,0.0
65522,0.0002460479736328125
256,2.0265579223632812e-05
24,0.028955936431884766
1,9.5367431640625e-07
16,9.5367431640625e-07
20,1.1920928955078125e-06
16,9.5367431640625e-07
20,9.5367431640625e-07
20,9.5367431640625e-07
3,5.245208740234375e-06
20,9.5367431640625e-07
3,1.6689300537109375e-06
7,0.0
7,0.0
14,1.0013580322265625e-05
2,0.0
10,9.5367431640625e-07
8,9.5367431640625e-07
3,1.1920928955078125e-06
15,8.821487426757812e-06
7,9.5367431640625e-07
65522,0.00024509429931640625
256,2.574920654296875e-05
24,0.02956390380859375
1,9.5367431640625e-07
16,2.1457672119140625e-06
20,9.5367431640625e-07
16,9.5367431640625e-07
20,9.5367431640625e-07
20,9.5367431640625e-07
3,2.1457672119140625e-06
20,1.1920928955078125e-06
3,2.86102294921875e-06
7,9.5367431640625e-07
7,9.5367431640625e-07
14,1.4066696166992188e-05
2,9.5367431640625e-07
10,2.86102294921875e-06
8,3.0994415283203125e-06
3,1.6689300537109375e-06
15,9.059906005859375e-06
7,7.152557373046875e-07
65522,0.0002491474151611328
256,2.193450927734375e-05
24,0.02819681167602539
1,9.5367431640625e-07
16,1.6689300537109375e-06
20,1.1920928955078125e-06
16,9.5367431640625e-07
20,0.0
20,9.5367431640625e-07
3,2.86102294921875e-06
20,9.5367431640625e-07
3,2.1457672119140625e-06
7,9.5367431640625e-07
7,0.0
14,1.2159347534179688e-05
2,0.0
10,2.1457672119140625e-06
8,2.1457672119140625e-06
3,9.5367431640625e-07
15,7.867813110351562e-06
7,1.1920928955078125e-06
65522,0.0002491474151611328
256,1.8835067749023438e-05
24,0.031087875366210938
1,9.5367431640625e-07
16,1.1920928955078125e-06
20,9.5367431640625e-07
16,9.5367431640625e-07
20,9.5367431640625e-07
20,0.0
3,2.1457672119140625e-06
20,1.1920928955078125e-06
3,1.9073486328125e-06
7,0.0
7,0.0
14,1.0013580322265625e-05
2,9.5367431640625e-07
10,1.9073486328125e-06
8,1.9073486328125e-06
3,9.5367431640625e-07
15,1.0967254638671875e-05
7,9.5367431640625e-07
65522,0.00025081634521484375
256,2.002716064453125e-05
24,0.029122114181518555
1,1.1920928955078125e-06
16,2.1457672119140625e-06
20,9.5367431640625e-07
16,9.5367431640625e-07
20,0.0
20,9.5367431640625e-07
3,3.0994415283203125e-06
20,7.152557373046875e-07
3,1.1920928955078125e-06
7,0.0
7,9.5367431640625e-07
14,1.0013580322265625e-05
2,9.5367431640625e-07
10,2.1457672119140625e-06
8,1.9073486328125e-06
3,2.1457672119140625e-06
15,1.3113021850585938e-05
7,9.5367431640625e-07
65522,0.0002541542053222656
256,2.002716064453125e-05
24,0.02916717529296875
1,9.5367431640625e-07
16,9.5367431640625e-07
20,9.5367431640625e-07
16,0.0
20,9.5367431640625e-07
20,1.1920928955078125e-06
3,3.0994415283203125e-06
20,9.5367431640625e-07
3,2.1457672119140625e-06
7,9.5367431640625e-07
7,1.1920928955078125e-06
14,1.0967254638671875e-05
2,0.0
10,1.9073486328125e-06
8,1.9073486328125e-06
3,2.1457672119140625e-06
15,7.867813110351562e-06
7,9.5367431640625e-07
65522,0.000244140625
256,1.8835067749023438e-05
24,0.02976703643798828
1,1.1920928955078125e-06
16,9.5367431640625e-07
20,9.5367431640625e-07
16,0.0
20,0.0
20,7.152557373046875e-07
3,3.0994415283203125e-06
20,9.5367431640625e-07
3,9.5367431640625e-07
7,9.5367431640625e-07
7,1.1920928955078125e-06
14,1.2159347534179688e-05
2,0.0
10,2.86102294921875e-06
8,1.6689300537109375e-06
3,2.1457672119140625e-06
15,1.0967254638671875e-05
7,1.1920928955078125e-06
65522,0.00024890899658203125
256,2.002716064453125e-05
24,0.03195691108703613
1,0.0
16,1.9073486328125e-06
20,0.0
16,0.0
20,1.1920928955078125e-06
20,9.5367431640625e-07
3,2.86102294921875e-06
20,1.1920928955078125e-06
3,2.1457672119140625e-06
7,0.0
7,9.5367431640625e-07
14,1.1920928955078125e-05
2,9.5367431640625e-07
10,2.1457672119140625e-06
8,1.9073486328125e-06
3,2.1457672119140625e-06
15,1.0967254638671875e-05
7,9.5367431640625e-07
65522,0.00024700164794921875
256,2.09808349609375e-05
24,0.029752731323242188
1,9.5367431640625e-07
16,0.0
20,9.5367431640625e-07
16,2.1457672119140625e-06
20,9.5367431640625e-07
20,9.5367431640625e-07
3,3.814697265625e-06
20,9.5367431640625e-07
3,2.1457672119140625e-06
7,0.0
7,9.5367431640625e-07
14,1.2874603271484375e-05
2,0.0
10,3.0994415283203125e-06
8,2.1457672119140625e-06
3,2.1457672119140625e-06
15,1.4066696166992188e-05
7,1.1920928955078125e-06
65522,0.00047206878662109375
256,3.1948089599609375e-05
24,0.027947187423706055
1,9.5367431640625e-07
16,1.1920928955078125e-06
20,1.1920928955078125e-06
16,0.0
20,9.5367431640625e-07
20,9.5367431640625e-07
3,4.0531158447265625e-06
20,9.5367431640625e-07
3,1.9073486328125e-06
7,0.0
7,1.9073486328125e-06
14,1.5020370483398438e-05
2,9.5367431640625e-07
10,5.9604644775390625e-06
8,3.0994415283203125e-06
3,3.0994415283203125e-06
15,1.2636184692382812e-05
7,9.5367431640625e-07
65522,0.0002582073211669922
256,2.7894973754882812e-05
24,0.02844691276550293
1,2.1457672119140625e-06
16,1.9073486328125e-06
20,1.1920928955078125e-06
16,1.1920928955078125e-06
20,9.5367431640625e-07
20,1.1920928955078125e-06
3,3.0994415283203125e-06
20,9.5367431640625e-07
3,1.6689300537109375e-06
7,9.5367431640625e-07
7,9.5367431640625e-07
14,2.47955322265625e-05
2,2.1457672119140625e-06
10,5.9604644775390625e-06
8,3.0994415283203125e-06
3,1.9073486328125e-06
15,1.1920928955078125e-05
7,9.5367431640625e-07
65522,0.0002522468566894531
256,2.2172927856445312e-05
24,0.03125619888305664
1,1.1920928955078125e-06
16,5.245208740234375e-06
20,1.1920928955078125e-06
16,1.1920928955078125e-06
20,0.0
20,9.5367431640625e-07
3,3.0994415283203125e-06
20,9.5367431640625e-07
3,1.1920928955078125e-06
7,1.1920928955078125e-06
7,9.5367431640625e-07
14,8.821487426757812e-06
2,0.0
10,2.1457672119140625e-06
8,1.6689300537109375e-06
3,9.5367431640625e-07
15,1.1920928955078125e-05
7,9.5367431640625e-07
65522,0.00025177001953125
256,2.7894973754882812e-05
24,0.030548095703125
1,9.5367431640625e-07
16,9.5367431640625e-07
20,9.5367431640625e-07
16,9.5367431640625e-07
20,9.5367431640625e-07
20,9.5367431640625e-07
3,1.9073486328125e-06
20,0.0
3,9.5367431640625e-07
7,0.0
7,0.0
14,1.1920928955078125e-05
2,1.1920928955078125e-06
10,3.0994415283203125e-06
8,1.1920928955078125e-06
3,2.1457672119140625e-06
15,1.0013580322265625e-05
7,0.0
65522,0.00025081634521484375
256,5.078315734863281e-05
24,0.03044295310974121
1,9.5367431640625e-07
16,9.5367431640625e-07
20,1.1920928955078125e-06
16,0.0
20,0.0
20,0.0
3,3.0994415283203125e-06
20,1.1920928955078125e-06
3,2.1457672119140625e-06
7,0.0
7,0.0
14,1.2159347534179688e-05
2,0.0
10,2.1457672119140625e-06
8,9.5367431640625e-07
3,1.9073486328125e-06
15,1.1920928955078125e-05
7,0.0
65522,0.0002689361572265625
256,2.7894973754882812e-05
24,0.03177285194396973
1,1.1920928955078125e-06
16,9.5367431640625e-07
20,1.1920928955078125e-06
16,9.5367431640625e-07
20,9.5367431640625e-07
20,9.5367431640625e-07
3,3.0994415283203125e-06
20,9.5367431640625e-07
3,2.1457672119140625e-06
7,9.5367431640625e-07
7,9.5367431640625e-07
14,1.1920928955078125e-05
2,9.5367431640625e-07
10,2.86102294921875e-06
8,1.6689300537109375e-06
3,7.152557373046875e-07
15,1.1920928955078125e-05
7,9.5367431640625e-07
65522,0.0002448558807373047
256,2.5987625122070312e-05
24,0.029933929443359375
1,0.0
16,1.9073486328125e-06
20,9.5367431640625e-07
16,9.5367431640625e-07
20,9.5367431640625e-07
20,9.5367431640625e-07
3,3.0994415283203125e-06
20,1.1920928955078125e-06
3,2.1457672119140625e-06
7,0.0
7,9.5367431640625e-07
14,1.3113021850585938e-05
2,1.1920928955078125e-06
10,2.1457672119140625e-06
8,1.1920928955078125e-06
3,9.5367431640625e-07
15,9.775161743164062e-06
7,9.5367431640625e-07
65522,0.0002722740173339844
256,3.2901763916015625e-05
24,0.03213214874267578
1,9.5367431640625e-07
16,9.5367431640625e-07
20,9.5367431640625e-07
16,9.5367431640625e-07
20,9.5367431640625e-07
20,9.5367431640625e-07
3,7.867813110351562e-06
20,9.5367431640625e-07
3,3.0994415283203125e-06
7,9.5367431640625e-07
7,9.5367431640625e-07
14,1.4066696166992188e-05
2,1.1920928955078125e-06
10,2.86102294921875e-06
8,3.0994415283203125e-06
3,1.9073486328125e-06
15,1.2159347534179688e-05
7,0.0
65522,0.0002589225769042969
256,2.8133392333984375e-05
24,0.028765201568603516
1,1.1920928955078125e-06
16,9.5367431640625e-07
20,9.5367431640625e-07
16,1.1920928955078125e-06
20,9.5367431640625e-07
20,0.0
3,3.0994415283203125e-06
20,9.5367431640625e-07
3,9.5367431640625e-07
7,0.0
7,0.0
14,1.1920928955078125e-05
2,0.0
10,1.9073486328125e-06
8,2.1457672119140625e-06
3,9.5367431640625e-07
15,8.106231689453125e-06
7,0.0
65522,0.00025391578674316406
256,3.62396240234375e-05
24,0.03137803077697754
1,1.1920928955078125e-06
16,9.5367431640625e-07
20,9.5367431640625e-07
16,9.5367431640625e-07
20,9.5367431640625e-07
20,0.0
3,2.1457672119140625e-06
20,9.5367431640625e-07
3,1.9073486328125e-06
7,0.0
7,1.1920928955078125e-06
14,9.059906005859375e-06
2,0.0
10,2.1457672119140625e-06
8,1.1920928955078125e-06
3,1.1920928955078125e-06
15,1.0013580322265625e-05
7,9.5367431640625e-07
65522,0.0002448558807373047
256,2.002716064453125e-05
24,0.031630754470825195
1,9.5367431640625e-07
16,2.1457672119140625e-06
20,9.5367431640625e-07
16,9.5367431640625e-07
20,9.5367431640625e-07
20,1.1920928955078125e-06
3,3.0994415283203125e-06
20,9.5367431640625e-07
3,1.1920928955078125e-06
7,9.5367431640625e-07
7,9.5367431640625e-07
14,1.4066696166992188e-05
2,1.1920928955078125e-06
10,2.86102294921875e-06
8,1.9073486328125e-06
